constituency_id,state,demographic,result_2011,turnout_2011,margin_2011,swing_2011,result_2016,turnout_2016,margin_2016,swing_2016,result_2021,turnout_2021,margin_2021,swing_2021,turnout_change_16,turnout_change_21,margin_change_16,margin_change_21,seat_flip_16,seat_flip_21,retained_2021,demographic_encoded,state_encoded,result_2016_encoded
TA-AC0367,Tamil Nadu,Rural,BJP,95.0,29.513,9.5463,BJP,94.83,29.2091,-0.422,BJP,95.0,29.513,0.422,-0.1700000000000017,0.1700000000000017,-0.3039000000000023,0.3039000000000023,0,0,1,2,3,4
TA-AC0368,Tamil Nadu,Rural,DMK,79.76,22.1401,-4.2499,DMK,84.13,30.0061,10.925,DMK,86.99,35.161,7.1595,4.36999999999999,2.8599999999999994,7.866,5.154900000000001,0,0,1,2,3,6
WE-AC0369,West Bengal,Rural,BJP,85.55,9.2271,8.6388,BJP,89.3,15.9763,9.3739,BJP,88.41,14.3682,-2.2335,3.75,-0.8900000000000006,6.7492,-1.6081000000000003,0,0,1,2,4,4
AS-AC0370,Assam,Semi-Urban,BJP,80.87,25.311,10.7338,BJP,79.97,23.6922,-2.2483,BJP,86.47,35.3956,16.2547,-0.9000000000000057,6.5,-1.6188000000000002,11.703400000000002,0,0,1,1,0,4
KE-AC0371,Kerala,Urban,BJP,56.1,-7.8752,-18.0875,BJP,61.42,1.7135,13.3176,LDF,61.6,2.0294,0.4387,5.32,0.17999999999999972,9.588700000000001,0.31589999999999985,0,1,0,0,1,4
WE-AC0372,West Bengal,Semi-Urban,CPIM,72.02,28.9704,0.5802,CPIM,75.41,35.0791,8.4843,CPIM,66.42,18.9015,-22.4689,3.3900000000000006,-8.989999999999995,6.108699999999995,-16.177599999999998,0,0,1,1,4,5
AS-AC0373,Assam,Rural,AIUDF,76.38,40.2242,-6.633,AIUDF,75.2,38.1018,-2.9478,AIUDF,80.58,47.7943,13.4618,-1.1799999999999926,5.3799999999999955,-2.122400000000006,9.692500000000003,0,0,1,2,0,3
TA-AC0374,Tamil Nadu,Rural,INC,72.06,-3.8747,-11.8967,INC,69.57,-8.37,-6.2435,BJP,68.83,-9.6986,-1.8453,-2.490000000000009,-0.7399999999999949,-4.495299999999999,-1.3286000000000016,0,1,0,2,3,7
TA-AC0375,Tamil Nadu,Rural,BJP,81.69,9.4259,6.5116,BJP,82.95,11.6992,3.1574,BJP,84.17,13.8997,3.0563,1.2600000000000051,1.2199999999999989,2.273299999999999,2.2005,0,0,1,2,3,4
AS-AC0376,Assam,Urban,AGP,60.98,17.5502,18.1964,AGP,65.8,26.2374,12.0655,AGP,76.8,46.0382,27.5011,4.82,11.0,8.6872,19.800800000000002,0,0,1,0,0,0
TA-AC0377,Tamil Nadu,Rural,AIADMK,82.02,15.8105,15.0642,AIADMK,77.09,6.9439,-12.3147,AIADMK,82.32,16.3578,13.0748,-4.929999999999993,5.22999999999999,-8.866599999999998,9.413900000000002,0,0,1,2,3,1
WE-AC0378,West Bengal,Urban,BJP,63.65,21.5675,19.8981,BJP,65.77,25.3826,5.2988,BJP,67.42,28.3507,4.1223,2.1199999999999974,1.6500000000000057,3.815100000000001,2.9680999999999997,0,0,1,0,4,4
TA-AC0379,Tamil Nadu,Rural,BJP,85.58,-2.08,-6.5558,BJP,91.06,7.7796,13.6939,AIADMK,84.02,-4.8966,-17.6058,5.480000000000004,-7.040000000000006,9.8596,-12.676200000000001,0,1,0,2,3,4
AS-AC0380,Assam,Rural,AIUDF,88.33,17.2792,16.0907,AIUDF,84.17,9.7891,-10.4029,AIUDF,85.13,11.5202,2.4042,-4.159999999999997,0.9599999999999937,-7.4901,1.7311000000000014,0,0,1,2,0,3
TA-AC0381,Tamil Nadu,Semi-Urban,DMK,71.09,-3.5639,-21.6638,DMK,79.84,12.1901,21.8806,DMK,81.97,16.0204,5.3199,8.75,2.1299999999999955,15.754,3.8302999999999994,0,0,1,1,3,6
PU-AC0382,Puducherry,Semi-Urban,DMK,62.0,-0.5939,-2.9385,DMK,66.16,6.8897,10.394,DMK,68.14,10.4657,4.9666,4.159999999999997,1.980000000000004,7.4836,3.5759999999999996,0,0,1,1,2,6
AS-AC0383,Assam,Rural,INC,86.96,11.8665,8.1634,INC,85.32,8.9099,-4.1063,INC,83.29,5.2567,-5.0738,-1.6400000000000006,-2.029999999999987,-2.9566,-3.6532,0,0,1,2,0,7
PU-AC0384,Puducherry,Semi-Urban,AINRC,67.49,-7.1456,-15.648,DMK,67.87,-6.4591,0.9534,BJP,66.82,-8.3559,-2.6345,0.38000000000000966,-1.0500000000000114,0.6864999999999997,-1.8967999999999998,1,1,0,1,2,6
PU-AC0385,Puducherry,Rural,AINRC,77.75,12.7978,2.7522,AINRC,80.73,18.1537,7.4388,AINRC,83.09,22.4013,5.8995,2.980000000000004,2.3599999999999994,5.3559,4.2475999999999985,0,0,1,2,2,2
KE-AC0386,Kerala,Semi-Urban,BJP,74.56,39.1589,-8.1126,BJP,76.04,41.8128,3.686,BJP,77.3,44.086,3.1573,1.480000000000004,1.259999999999991,2.6539,2.2731999999999957,0,0,1,1,1,4
PU-AC0387,Puducherry,Rural,BJP,82.92,10.054,10.9938,DMK,78.79,2.6255,-10.3173,DMK,83.24,10.6417,11.1336,-4.1299999999999955,4.449999999999989,-7.4285,8.0162,1,0,1,2,2,6
TA-AC0388,Tamil Nadu,Rural,BJP,86.16,40.7841,3.3057,BJP,92.69,52.5485,16.3395,BJP,95.0,56.7031,5.7703,6.530000000000001,2.3100000000000023,11.764399999999995,4.154600000000002,0,0,1,2,3,4
KE-AC0389,Kerala,Rural,UDF,82.04,33.102,15.3237,UDF,84.04,36.701,4.9986,UDF,78.44,26.626,-13.9931,2.0,-5.6000000000000085,3.5990000000000038,-10.075,0,0,1,2,1,10
TA-AC0390,Tamil Nadu,Rural,DMK,73.21,12.0614,1.4117,DMK,77.68,20.1143,11.1846,DMK,79.88,24.0694,5.4932,4.470000000000013,2.1999999999999886,8.0529,3.9551000000000016,0,0,1,2,3,6
KE-AC0391,Kerala,Semi-Urban,BJP,74.05,9.0704,10.5874,BJP,74.86,10.5252,2.0205,BJP,77.46,15.2224,6.5239,0.8100000000000023,2.5999999999999943,1.4548000000000005,4.6972000000000005,0,0,1,1,1,4
WE-AC0392,West Bengal,Rural,BJP,74.35,-0.9129,-4.8531,BJP,79.27,7.9494,12.3087,BJP,86.01,20.0815,16.8501,4.920000000000002,6.740000000000009,8.8623,12.132099999999998,0,0,1,2,4,4
TA-AC0393,Tamil Nadu,Rural,AIADMK,79.69,18.0338,3.4234,AIADMK,85.91,29.2238,15.5416,AIADMK,89.33,35.3724,8.5398,6.219999999999999,3.4200000000000017,11.190000000000001,6.148599999999998,0,0,1,2,3,1
AS-AC0394,Assam,Semi-Urban,INC,79.35,29.8464,30.6195,INC,74.93,21.9035,-11.0318,INC,73.68,19.6532,-3.1254,-4.4199999999999875,-1.25,-7.942899999999998,-2.250300000000003,0,0,1,1,0,7
TA-AC0395,Tamil Nadu,Semi-Urban,INC,87.07,12.5838,15.7302,INC,85.21,9.23,-4.6581,INC,84.6,8.144,-1.5084,-1.8599999999999994,-0.6099999999999994,-3.3537999999999997,-1.0860000000000003,0,0,1,1,3,7
TA-AC0396,Tamil Nadu,Urban,BJP,67.7,4.7794,2.6127,BJP,69.03,7.1694,3.3194,BJP,72.23,12.9235,7.9918,1.3299999999999983,3.200000000000003,2.3900000000000006,5.7541,0,0,1,0,3,4
KE-AC0397,Kerala,Rural,INC,81.95,25.4622,-6.3158,INC,82.96,27.285,2.5317,INC,86.24,33.1915,8.2034,1.009999999999991,3.280000000000001,1.8228000000000009,5.906499999999998,0,0,1,2,1,7
PU-AC0398,Puducherry,Urban,AINRC,58.63,0.1749,-1.9647,AINRC,57.81,-1.3073,-2.0586,DMK,54.82,-6.6827,-7.4658,-0.8200000000000003,-2.990000000000002,-1.4822,-5.3754,0,1,0,0,2,2
AS-AC0399,Assam,Urban,INC,58.01,-9.3026,-25.3739,AGP,56.36,-12.2646,-4.1139,AGP,54.43,-15.7498,-4.8405,-1.6499999999999986,-1.9299999999999997,-2.9619999999999997,-3.4852000000000007,1,0,0,0,0,0
TA-AC0400,Tamil Nadu,Urban,INC,64.29,-3.8414,-11.3857,BJP,62.77,-6.5731,-3.794,INC,64.1,-4.1822,3.3207,-1.5200000000000031,1.3299999999999912,-2.7317,2.3909000000000002,1,1,0,0,3,4
TA-AC0401,Tamil Nadu,Semi-Urban,INC,82.26,23.9374,15.0057,INC,81.95,23.3895,-0.761,INC,77.08,14.6242,-12.174,-0.3100000000000023,-4.8700000000000045,-0.5478999999999985,-8.765300000000002,0,0,1,1,3,7
KE-AC0402,Kerala,Urban,UDF,62.18,4.3021,-1.0104,UDF,63.43,6.5561,3.1305,UDF,63.28,6.2849,-0.3766,1.25,-0.14999999999999858,2.2539999999999996,-0.27119999999999944,0,0,1,0,1,10
PU-AC0403,Puducherry,Rural,DMK,87.41,10.6935,-3.2124,DMK,94.74,23.8879,18.3256,DMK,95.0,24.3568,0.6512,7.329999999999998,0.2600000000000051,13.194399999999998,0.4689000000000014,0,0,1,2,2,6
TA-AC0404,Tamil Nadu,Rural,INC,86.67,7.3624,1.3682,DMK,81.93,-1.165,-11.8436,BJP,79.93,-4.7606,-4.9938,-4.739999999999995,-2.0,-8.5274,-3.5956,1,1,0,2,3,6
AS-AC0405,Assam,Rural,AGP,82.02,11.6407,10.3583,AGP,80.93,9.6742,-2.7312,AGP,85.15,17.2661,10.5443,-1.0899999999999892,4.219999999999999,-1.9665,7.591900000000001,0,0,1,2,0,0
KE-AC0406,Kerala,Rural,UDF,77.58,4.222,-2.9984,UDF,85.2,17.9318,19.0414,UDF,91.7,29.6387,16.2596,7.6200000000000045,6.5,13.709799999999998,11.706900000000001,0,0,1,2,1,10
AS-AC0407,Assam,Semi-Urban,BJP,73.16,17.6597,1.7053,BJP,70.48,12.8376,-6.6973,BJP,68.88,9.9499,-4.0107,-2.6799999999999926,-1.6000000000000085,-4.822100000000001,-2.8877000000000006,0,0,1,1,0,4
KE-AC0408,Kerala,Urban,INC,62.49,25.9341,-4.3039,INC,64.01,28.6728,3.8038,INC,63.25,27.2987,-1.9084,1.5200000000000031,-0.7600000000000051,2.738699999999998,-1.3740999999999985,0,0,1,0,1,7
WE-AC0409,West Bengal,Rural,CPIM,81.43,9.6159,7.3892,CPIM,83.51,13.3571,5.1961,CPIM,90.02,25.0812,16.2835,2.0799999999999983,6.509999999999991,3.741200000000001,11.724099999999998,0,0,1,2,4,5
WE-AC0410,West Bengal,Urban,INC,56.0,0.1314,-16.6844,INC,66.12,18.3443,25.2956,INC,68.62,22.8401,6.2442,10.120000000000005,2.5,18.2129,4.495799999999999,0,0,1,0,4,7
TA-AC0411,Tamil Nadu,Rural,DMK,89.53,9.4213,6.8889,DMK,88.96,8.4003,-1.418,INC,84.22,-0.1237,-11.8389,-0.5700000000000074,-4.739999999999995,-1.0210000000000008,-8.524,0,1,0,2,3,6
TA-AC0412,Tamil Nadu,Urban,DMK,66.23,2.3592,1.8161,DMK,67.95,5.4525,4.2962,DMK,73.41,15.2816,13.6515,1.7199999999999989,5.459999999999994,3.0932999999999997,9.8291,0,0,1,0,3,6
PU-AC0413,Puducherry,Urban,INC,46.26,11.4633,-4.9973,INC,44.16,7.6743,-5.2625,INC,49.71,17.6703,13.8834,-2.1000000000000014,5.550000000000004,-3.7890000000000006,9.996000000000002,0,0,1,0,2,7
KE-AC0414,Kerala,Urban,UDF,54.56,12.3256,-11.1,UDF,64.2,29.678,24.1005,UDF,65.09,31.2727,2.2149,9.64,0.8900000000000006,17.352400000000003,1.5946999999999996,0,0,1,0,1,10
AS-AC0415,Assam,Rural,INC,76.48,13.6201,17.247,INC,75.33,11.5505,-2.8745,INC,76.48,13.6193,2.8733,-1.1500000000000057,1.1500000000000057,-2.069600000000001,2.0688000000000013,0,0,1,2,0,7
WE-AC0416,West Bengal,Rural,BJP,86.89,7.1641,-1.923,BJP,87.79,8.783,2.2485,BJP,89.73,12.2783,4.8546,0.9000000000000057,1.9399999999999977,1.6188999999999991,3.4953000000000003,0,0,1,2,4,4
KE-AC0417,Kerala,Rural,INC,79.84,4.4607,-4.4624,INC,82.86,9.8901,7.5408,UDF,78.38,1.8385,-11.1827,3.019999999999996,-4.480000000000004,5.4294,-8.0516,0,1,0,2,1,7
TA-AC0418,Tamil Nadu,Rural,INC,84.1,16.6035,15.6462,INC,83.11,14.8269,-2.4675,INC,81.24,11.4532,-4.6857,-0.9899999999999949,-1.8700000000000045,-1.7766000000000002,-3.3736999999999995,0,0,1,2,3,7
WE-AC0419,West Bengal,Rural,BJP,92.85,16.0642,17.0283,BJP,88.47,8.1771,-10.9543,BJP,90.66,12.1088,5.4607,-4.3799999999999955,2.1899999999999977,-7.8871,3.931700000000001,0,0,1,2,4,4
PU-AC0420,Puducherry,Semi-Urban,AINRC,71.37,44.8071,9.553,AINRC,74.88,51.1146,8.7605,AINRC,80.77,61.7178,14.7267,3.509999999999991,5.890000000000001,6.3075000000000045,10.603199999999994,0,0,1,1,2,2
AS-AC0421,Assam,Rural,AIUDF,76.26,9.6384,-7.9935,AGP,72.98,3.7331,-8.2018,AGP,67.97,-5.2768,-12.5138,-3.280000000000001,-5.010000000000005,-5.9053,-9.0099,1,0,0,2,0,0
TA-AC0422,Tamil Nadu,Semi-Urban,AIADMK,69.03,-4.9975,-11.4769,AIADMK,69.37,-4.384,0.8521,DMK,57.41,-25.9202,-29.9114,0.3400000000000034,-11.960000000000008,0.6134999999999993,-21.5362,0,1,0,1,3,1
TA-AC0423,Tamil Nadu,Rural,DMK,73.78,19.6848,-5.5966,DMK,71.19,15.0116,-6.4905,DMK,69.8,12.5157,-3.4665,-2.5900000000000034,-1.3900000000000006,-4.6732,-2.495899999999999,0,0,1,2,3,6
KE-AC0424,Kerala,Urban,BJP,64.24,31.6544,17.4736,BJP,67.97,38.3662,9.3219,BJP,67.03,36.663,-2.3656,3.730000000000004,-0.9399999999999977,6.7118,-1.7032000000000025,0,0,1,0,1,4
AS-AC0425,Assam,Rural,BJP,78.17,11.0023,9.2397,BJP,76.16,7.3859,-5.0228,AGP,74.19,3.8381,-4.9276,-2.010000000000005,-1.9699999999999989,-3.6163999999999996,-3.5478000000000005,0,1,0,2,0,4
WE-AC0426,West Bengal,Semi-Urban,BJP,66.51,15.5737,-13.0224,BJP,67.9,18.0814,3.4829,BJP,64.97,12.8076,-7.3247,1.3900000000000006,-2.930000000000007,2.507699999999998,-5.273799999999998,0,0,1,1,4,4
AS-AC0427,Assam,Rural,AGP,93.05,14.4901,18.2217,AIUDF,86.64,2.9508,-16.0268,AIUDF,81.78,-5.8015,-12.156,-6.409999999999997,-4.859999999999999,-11.5393,-8.7523,1,0,0,2,0,3
AS-AC0428,Assam,Rural,AGP,90.36,25.4524,2.1978,AGP,95.0,33.8022,11.597,AGP,86.8,19.0485,-20.4912,4.640000000000001,-8.200000000000003,8.349799999999998,-14.753699999999998,0,0,1,2,0,0
KE-AC0429,Kerala,Semi-Urban,LDF,69.24,25.96,-9.1205,LDF,65.13,18.5577,-10.281,LDF,64.74,17.8584,-0.9712,-4.109999999999999,-0.39000000000000057,-7.4023,-0.6993000000000009,0,0,1,1,1,8
PU-AC0430,Puducherry,Urban,BJP,71.99,11.4145,6.0212,BJP,72.28,11.9332,0.7204,BJP,71.43,10.4053,-2.1221,0.29000000000000625,-0.8499999999999943,0.518699999999999,-1.527899999999999,0,0,1,0,2,4
TA-AC0431,Tamil Nadu,Rural,BJP,88.33,25.074,15.905,BJP,86.49,21.7643,-4.5968,BJP,80.38,10.779,-15.2574,-1.8400000000000034,-6.109999999999999,-3.309700000000003,-10.985299999999999,0,0,1,2,3,4
TA-AC0432,Tamil Nadu,Rural,DMK,77.26,4.8472,-1.4606,DMK,77.78,5.7796,1.295,BJP,76.57,3.6078,-3.0163,0.519999999999996,-1.210000000000008,0.9324000000000003,-2.1718,0,1,0,2,3,6
WE-AC0433,West Bengal,Urban,TMC,56.79,13.5971,10.2865,TMC,58.51,16.69,4.2956,TMC,60.24,19.8104,4.3339,1.7199999999999989,1.730000000000004,3.092900000000002,3.1204,0,0,1,0,4,9
WE-AC0434,West Bengal,Rural,INC,61.07,-15.5544,-28.3216,BJP,59.27,-18.8027,-4.5116,TMC,61.48,-14.8302,5.5174,-1.7999999999999972,2.2099999999999937,-3.248300000000002,3.972500000000002,1,1,0,2,4,4
KE-AC0435,Kerala,Rural,LDF,73.01,3.6147,-6.5963,UDF,72.44,2.5922,-1.4201,INC,69.41,-2.8715,-7.5885,-0.5700000000000074,-3.030000000000001,-1.0225,-5.4637,1,1,0,2,1,10
KE-AC0436,Kerala,Rural,BJP,82.08,8.5432,4.4687,BJP,80.71,6.0768,-3.4255,BJP,81.39,7.3041,1.7046,-1.3700000000000045,0.6800000000000068,-2.4664,1.2272999999999996,0,0,1,2,1,4
KE-AC0437,Kerala,Rural,UDF,79.66,8.8548,-1.798,INC,74.77,0.0421,-12.2398,INC,77.47,4.9071,6.757,-4.890000000000001,2.700000000000003,-8.8127,4.865,1,0,0,2,1,7
PU-AC0438,Puducherry,Rural,DMK,86.55,1.0384,-3.5674,DMK,95.0,16.2425,21.1168,DMK,95.0,16.2425,0.0,8.450000000000003,0.0,15.2041,0.0,0,0,1,2,2,6
AS-AC0439,Assam,Rural,AGP,75.66,-2.0697,-5.3816,AGP,83.06,11.2587,18.5117,AGP,83.7,12.418,1.6102,7.400000000000006,0.6400000000000006,13.328399999999998,1.1593,0,0,1,2,0,0
KE-AC0440,Kerala,Urban,LDF,64.48,1.243,-4.9671,INC,64.28,0.881,-0.5028,BJP,61.73,-3.7207,-6.3912,-0.20000000000000284,-2.5500000000000043,-0.3620000000000001,-4.6017,1,1,0,0,1,7
TA-AC0441,Tamil Nadu,Rural,AIADMK,65.71,-14.1693,-21.1584,DMK,66.91,-11.9927,3.0231,AIADMK,69.93,-6.5723,7.5283,1.2000000000000028,3.0200000000000102,2.1766000000000005,5.420399999999999,1,1,0,2,3,6
AS-AC0442,Assam,Rural,BJP,80.31,9.0059,3.1,BJP,80.08,8.5985,-0.5659,BJP,84.96,17.3751,12.1897,-0.23000000000000398,4.8799999999999955,-0.4074000000000009,8.7766,0,0,1,2,0,4
TA-AC0443,Tamil Nadu,Rural,INC,78.53,3.7784,-0.8561,INC,84.56,14.6334,15.0763,INC,81.79,9.6499,-6.9215,6.030000000000001,-2.769999999999996,10.855,-4.983499999999999,0,0,1,2,3,7
KE-AC0444,Kerala,Semi-Urban,LDF,76.84,6.2036,-4.7435,LDF,77.13,6.7323,0.7343,UDF,75.78,4.3104,-3.3638,0.28999999999999204,-1.3499999999999943,0.5287000000000006,-2.421900000000001,0,1,0,1,1,8
WE-AC0445,West Bengal,Rural,BJP,82.81,19.8133,9.4917,BJP,86.22,25.9502,8.5235,BJP,86.2,25.9045,-0.0635,3.4099999999999966,-0.01999999999999602,6.136899999999997,-0.045700000000000074,0,0,1,2,4,4
PU-AC0446,Puducherry,Rural,INC,85.87,2.3855,-2.7018,INC,89.64,9.174,9.4285,INC,94.08,17.1685,11.1035,3.769999999999996,4.439999999999998,6.788499999999999,7.994500000000002,0,0,1,2,2,7
WE-AC0447,West Bengal,Rural,CPIM,75.71,19.7038,3.4436,CPIM,74.22,17.0134,-3.7366,CPIM,72.19,13.361,-5.0727,-1.4899999999999949,-2.030000000000001,-2.6904000000000003,-3.6524,0,0,1,2,4,5
WE-AC0448,West Bengal,Rural,CPIM,75.73,10.5827,13.183,CPIM,76.02,11.106,0.7268,CPIM,74.37,8.1432,-4.1149,0.28999999999999204,-1.6499999999999915,0.523299999999999,-2.9627999999999997,0,0,1,2,4,5
KE-AC0449,Kerala,Rural,BJP,78.47,3.6579,-5.0385,BJP,79.85,6.1375,3.4438,BJP,79.55,5.602,-0.7437,1.3799999999999955,-0.29999999999999716,2.4796,-0.5354999999999999,0,0,1,2,1,4
KE-AC0450,Kerala,Rural,UDF,78.73,4.5361,3.8243,BJP,73.13,-5.5505,-14.0092,LDF,73.37,-5.1153,0.6044,-5.6000000000000085,0.2400000000000091,-10.0866,0.43520000000000003,1,1,0,2,1,4
PU-AC0451,Puducherry,Rural,BJP,77.28,2.1516,-2.1643,AINRC,77.85,3.1725,1.4179,AINRC,75.83,-0.4557,-5.0392,0.5699999999999932,-2.019999999999996,1.0208999999999997,-3.6281999999999996,1,0,0,2,2,2
PU-AC0452,Puducherry,Semi-Urban,INC,79.69,14.0331,9.1608,INC,87.44,27.9828,19.3745,INC,86.81,26.8593,-1.5604,7.75,-0.6299999999999955,13.949700000000002,-1.1235,0,0,1,1,2,7
TA-AC0453,Tamil Nadu,Urban,AIADMK,63.59,2.5215,-2.6147,AIADMK,70.33,14.6583,16.8567,AIADMK,71.7,17.1185,3.417,6.739999999999995,1.3700000000000045,12.136800000000001,2.4602000000000004,0,0,1,0,3,1
TA-AC0454,Tamil Nadu,Urban,DMK,59.85,6.2118,-4.1597,INC,56.07,-0.5976,-9.4575,AIADMK,58.5,3.7818,6.0825,-3.780000000000001,2.4299999999999997,-6.8094,4.3794,1,1,0,0,3,7
AS-AC0455,Assam,Semi-Urban,AGP,63.98,4.5098,-7.5244,BJP,58.11,-6.0511,-14.6679,AGP,56.11,-9.6612,-5.014,-5.869999999999997,-2.0,-10.5609,-3.610099999999999,1,1,0,1,0,4
AS-AC0456,Assam,Urban,INC,61.15,-1.4067,-3.7378,BJP,57.81,-7.4208,-8.3529,INC,58.09,-6.915,0.7025,-3.3399999999999963,0.28000000000000114,-6.0141,0.5057999999999998,1,1,0,0,0,4
WE-AC0457,West Bengal,Urban,TMC,69.49,11.7647,11.1543,TMC,73.7,19.3448,10.5279,TMC,74.59,20.9558,2.2375,4.210000000000008,0.8900000000000006,7.5801,1.6110000000000007,0,0,1,0,4,9
TA-AC0458,Tamil Nadu,Rural,DMK,86.76,2.4174,-9.5342,BJP,86.79,2.4825,0.0904,BJP,95.0,17.253,20.5146,0.030000000000001137,8.209999999999994,0.06509999999999971,14.7705,1,0,1,2,3,4
KE-AC0459,Kerala,Urban,INC,74.5,23.9127,24.2928,INC,73.71,22.5015,-1.9601,INC,67.06,10.5306,-16.6263,-0.7900000000000063,-6.6499999999999915,-1.411200000000001,-11.9709,0,0,1,0,1,7
WE-AC0460,West Bengal,Rural,INC,85.86,6.0961,6.3785,INC,86.99,8.1379,2.8359,INC,95.0,22.5474,20.0133,1.1299999999999955,8.010000000000005,2.0418000000000003,14.4095,0,0,1,2,4,7
TA-AC0461,Tamil Nadu,Rural,INC,81.31,14.8356,8.9472,INC,84.92,21.3273,9.0162,INC,91.67,33.4841,16.8844,3.6099999999999994,6.75,6.491700000000002,12.156799999999997,0,0,1,2,3,7
TA-AC0462,Tamil Nadu,Rural,INC,69.62,6.6544,-5.2445,DMK,66.68,1.3602,-7.353,DMK,69.56,6.5549,7.2148,-2.9399999999999977,2.8799999999999955,-5.2942,5.1947,1,0,1,2,3,6
PU-AC0463,Puducherry,Rural,AINRC,76.8,7.5548,7.6581,DMK,72.14,-0.8318,-11.6481,DMK,74.58,3.5537,6.091,-4.659999999999997,2.4399999999999977,-8.3866,4.3855,1,0,0,2,2,6
WE-AC0464,West Bengal,Semi-Urban,CPIM,68.9,-7.6632,-12.3459,TMC,64.9,-14.8625,-9.999,BJP,63.95,-16.5703,-2.3719,-4.0,-0.9500000000000028,-7.199300000000001,-1.7077999999999989,1,1,0,1,4,9
AS-AC0465,Assam,Rural,BJP,87.87,16.9959,11.0664,BJP,87.64,16.5707,-0.5905,BJP,94.79,29.4538,17.8931,-0.23000000000000398,7.150000000000006,-0.42520000000000024,12.883100000000002,0,0,1,2,0,4
TA-AC0466,Tamil Nadu,Urban,AIADMK,66.68,8.3283,9.3792,AIADMK,66.73,8.4183,0.125,AIADMK,78.2,29.0708,28.684,0.04999999999999716,11.469999999999999,0.08999999999999986,20.652499999999996,0,0,1,0,3,1
PU-AC0467,Puducherry,Rural,BJP,82.18,9.3098,-2.3951,AINRC,77.91,1.6228,-10.6763,AINRC,76.8,-0.3901,-2.7957,-4.27000000000001,-1.1099999999999994,-7.686999999999999,-2.0129,1,0,0,2,2,2
PU-AC0468,Puducherry,Semi-Urban,BJP,79.43,11.4243,10.5812,BJP,80.9,14.0712,3.6762,BJP,81.49,15.1374,1.4809,1.4699999999999989,0.5899999999999892,2.6468999999999987,1.0662000000000003,0,0,1,1,2,4
PU-AC0469,Puducherry,Urban,BJP,60.71,-7.0603,-11.3769,BJP,65.56,1.6705,12.1261,BJP,72.5,14.1613,17.3483,4.850000000000001,6.939999999999998,8.7308,12.4908,0,0,1,0,2,4
WE-AC0470,West Bengal,Rural,CPIM,72.98,10.2165,7.0872,CPIM,69.94,4.7431,-7.6019,CPIM,71.09,6.8105,2.8713,-3.0400000000000063,1.1500000000000057,-5.4734,2.0674,0,0,1,2,4,5
KE-AC0471,Kerala,Rural,LDF,75.3,-8.8354,-19.0445,LDF,80.63,0.7564,13.3219,INC,81.54,2.3879,2.2659,5.329999999999998,0.9100000000000108,9.5918,1.6315000000000002,0,1,0,2,1,8
KE-AC0472,Kerala,Urban,INC,58.11,2.6148,-6.1907,BJP,57.98,2.3879,-0.3151,INC,59.08,4.366,2.7474,-0.13000000000000256,1.1000000000000014,-0.22689999999999966,1.9780999999999995,1,1,0,0,1,4
KE-AC0473,Kerala,Semi-Urban,INC,61.66,2.4282,-10.7531,INC,68.37,14.4982,16.7639,INC,64.59,7.6906,-9.4551,6.710000000000008,-3.780000000000001,12.07,-6.807600000000001,0,0,1,1,1,7
KE-AC0474,Kerala,Rural,BJP,89.04,12.0604,12.0648,BJP,89.8,13.4253,1.8956,BJP,85.83,6.2774,-9.9277,0.7599999999999909,-3.969999999999999,1.3649000000000004,-7.1479,0,0,1,2,1,4
AS-AC0475,Assam,Rural,BJP,87.78,14.3153,10.9671,BJP,84.77,8.885,-7.5421,BJP,88.96,16.4321,10.4821,-3.010000000000005,4.189999999999998,-5.430300000000001,7.547099999999999,0,0,1,2,0,4
KE-AC0476,Kerala,Urban,INC,57.8,-5.3529,-9.823,BJP,62.29,2.7245,11.2186,BJP,71.57,19.4288,23.2004,4.490000000000002,9.279999999999994,8.0774,16.7043,1,0,1,0,1,4
KE-AC0477,Kerala,Rural,BJP,73.29,3.1972,2.5798,BJP,77.7,11.1451,11.0388,BJP,79.6,14.5663,4.7517,4.409999999999997,1.8999999999999915,7.947899999999999,3.4212000000000007,0,0,1,2,1,4
AS-AC0478,Assam,Rural,AGP,85.14,13.2008,2.3883,AGP,86.52,15.6853,3.4508,AGP,91.66,24.9481,12.865,1.3799999999999955,5.140000000000001,2.4845000000000006,9.2628,0,0,1,2,0,0
KE-AC0479,Kerala,Semi-Urban,INC,73.15,19.9154,11.6246,INC,73.34,20.2531,0.469,INC,76.13,25.2714,6.9699,0.18999999999999773,2.789999999999992,0.3376999999999981,5.0183,0,0,1,1,1,7
WE-AC0480,West Bengal,Semi-Urban,INC,72.91,28.6196,8.7108,INC,73.29,29.3112,0.9606,INC,74.69,31.8297,3.498,0.38000000000000966,1.3999999999999915,0.6916000000000011,2.5184999999999995,0,0,1,1,4,7
TA-AC0481,Tamil Nadu,Rural,DMK,77.17,-5.5351,-9.7881,INC,76.82,-6.169,-0.8804,AIADMK,78.18,-3.7336,3.3825,-0.3500000000000085,1.3600000000000136,-0.6338999999999997,2.4353999999999996,1,1,0,2,3,7
KE-AC0482,Kerala,Rural,UDF,67.48,-2.5257,-16.8734,INC,60.31,-15.4417,-17.9389,UDF,54.89,-25.2009,-13.5545,-7.170000000000002,-5.420000000000002,-12.916,-9.7592,1,1,0,2,1,7
